id,word
2292,자신
2293,자신감
2294,자연
2295,자연적
2296,자연현상
2297,자연환경
2298,자원
2299,자유
2300,자율
2301,자장면
2302,자전거
2303,자정
2304,자존심
2305,자체
2306,자취
2307,자판
2308,자판기
2309,작가
2310,작년
2311,작성
2312,작업
2313,작용
2314,작은딸
2315,작은아들
2316,작은아버지
2317,작은어머니
2318,작품
2319,잔
2320,잔디
2321,잔디밭
2322,잔치
2323,잘못
2324,잠
2325,잠깐
2326,잠바
2327,잠수함
2328,잠시
2329,잠옷
2330,잠자리
2331,잡지
2332,장
2333,장가
2334,장갑
2335,장관
2336,장군
2337,장기간
2338,장기적
2339,장난
2340,장난감
2341,장남
2342,장래
2343,장례
2344,장례식
2345,장르
2346,장마
2347,장면
2348,장모
2349,장모님
2350,장미
2351,장비
2352,장사
2353,장사꾼
2354,장소
2355,장수
2356,장식
2357,장애인
2358,장인
2359,장점
2360,장학금
2361,재능
2362,재료
2363,재미
2364,재산
2365,재생
2366,재수
2367,재작년
2368,재정
2369,재주
2370,재즈
2371,재채기
2372,재판
2373,재학
2374,재활용
2375,재활용품
2376,저고리
2377,저녁
2378,저녁때
2379,저번
2380,저울
2381,저자
2382,저축
2383,적
2384,적극
2385,적극적
2386,적성
2387,적용
2388,적응
2389,전
2390,전개
2391,전공
2392,전구
2393,전국
2394,전국적
2395,전기
2396,전기밥솥
2397,전날
2398,전달
2399,전망
2400,전문
2401,전문가
2402,전문적
2403,전문점
2404,전문직
2405,전반
2406,전반적
2407,전부
2408,전선
2409,전설
2410,전세
2411,전시
2412,전시장
2413,전시회
2414,전용
2415,전자
2416,전쟁
2417,전철
2418,전체
2419,전체적
2420,전통
2421,전통문화
2422,전통적
2423,전화
2424,전화기
2425,전화번호
2426,전환
2427,전후
2428,절
2429,절대
2430,절대적
2431,절망
2432,절반
2433,절약
2434,절차
2435,젊은이
2436,젊음
2437,점
2438,점검
2439,점수
2440,점심
2441,점심때
2442,점심시간
2443,점원
2444,접근
2445,접시
2446,접촉
2447,젓가락
2448,정
2449,정거장
2450,정기
2451,정기적
2452,정답
2453,정당
2454,정도
2455,정류장
2456,정리
2457,정말
2458,정면
2459,정문
2460,정반대
2461,정보
2462,정보화
2463,정부
2464,정비
2465,정상
2466,정상적
2467,정성
2468,정식
2469,정신
2470,정신과
2471,정신적
2472,정오
2473,정원
2474,정장
2475,정지
2476,정치
2477,정치권
2478,정치인
2479,정치적
2480,정치학
2481,젖
2482,제공
2483,제과점
2484,제도적
2485,제목
2486,제비
2487,제사
2488,제삿날
2489,제시
2490,제안
2491,제약
2492,제의
2493,제일
2494,제자
2495,제자리
2496,제작
2497,제출
2498,제품
2499,제한
2500,조
2501,조각
2502,조개
2503,조건
2504,조금
2505,조기
2506,조깅
2507,조명
2508,조미료
2509,조사
2510,조상
2511,조절
2512,조정
2513,조직
2514,조카
2515,존댓말
2516,존재
2517,졸업
2518,졸업생
2519,졸음
2520,종
2521,종교
2522,종교적
2523,종류
2524,종소리
2525,종업원
2526,종이
2527,종이컵
2528,종일
2529,종합
2530,좌석
2531,좌우
2532,죄
2533,죄인
2534,주
2535,주거
2536,주관적
2537,주름
2538,주름살
2539,주말
2540,주머니
2541,주먹
2542,주문
2543,주민
2544,주방
2545,주변
2546,주부
2547,주사
2548,주소
2549,주스
2550,주식
2551,주요
2552,주위
2553,주의
2554,주인
2555,주인공
2556,주장
2557,주전자
2558,주제
2559,주차
2560,주차장
2561,주택
2562,주한
2563,죽
2564,죽음
2565,준비
2566,준비물
2567,줄
2568,줄거리
2569,줄기
2570,줄무늬
2571,중간
2572,중계방송
2573,중국어
2574,중국집
2575,중년
2576,중단
2577,중독
2578,중반
2579,중부
2580,중세
2581,중소기업
2582,중순
2583,중식
2584,중심
2585,중심지
2586,중앙
2587,중요
2588,중요성
2589,중학교
2590,중학생
2591,쥐
2592,즉석
2593,즉시
2594,즐거움
2595,증가
2596,증거
2597,증권
2598,증권사
2599,증상
2600,증세
2601,지각
2602,지갑
2603,지구
2604,지금
2605,지급
2606,지난날
2607,지난달
2608,지난번
2609,지난주
2610,지난해
2611,지능
2612,지대
2613,지도
2614,지도자
2615,지름길
2616,지방
2617,지붕
2618,지속적
2619,지시
2620,지식
2621,지식인
2622,지역
2623,지우개
2624,지원
2625,지위
2626,지적
2627,지점
2628,지지
2629,지진
2630,지출
2631,지폐
2632,지하
2633,지하도
2634,지하철
2635,지혜
2636,직선
2637,직업
2638,직원
2639,직장
2640,직장인
2641,직전
2642,직접
2643,직접적
2644,직후
2645,진급
2646,진단
2647,진달래
2648,진동
2649,진로
2650,진료
2651,진리
2652,진실
2653,진심
2654,진짜
2655,진찰
2656,진출
2657,진통
2658,진행
2659,진행자
2660,질
2661,질문
2662,질병
2663,질서
2664,질적
2665,짐
2666,짐작
2667,집
2668,집단
2669,집단적
2670,집안
2671,집안일
2672,집중
2673,집중적
2674,짓
2675,짜증
2676,짝
2677,쪽
2678,찌개
2679,찌꺼기
2680,차
2681,차남
2682,차량
2683,차례
2684,차림
2685,차별
2686,차선
2687,차이
2688,차이점
2689,차창
2690,착각
2691,찬물
2692,찬성
2693,참가
2694,참기름
2695,참새
2696,참석
2697,참석자
2698,참여
2699,참외
2700,참조
2701,찻잔
2702,창
2703,창가
2704,창고
2705,창구
2706,창문
2707,창밖
2708,창작
2709,창조
2710,창조적
2711,채널
2712,채소
2713,채점
2714,책
2715,책가방
2716,책방
2717,책상
2718,책임
2719,책임감
2720,책임자
2721,챔피언
2722,처녀
2723,처리
2724,처벌
2725,처음
2726,처지
2727,천
2728,천국
2729,천둥
2730,천장
2731,천재
2732,철
2733,철도
2734,철학
2735,철학자
2736,철학적
2737,첫날
2738,청년
2739,청바지
2740,청소
2741,청소기
2742,청소년
2743,청춘
2744,체계적
2745,체력
2746,체온
2747,체육
2748,체육관
2749,체조
2750,체중
2751,체험
2752,초기
2753,초대
2754,초등학교
2755,초등학생
2756,초록색
2757,초반
2758,초밥
2759,초보
2760,초보자
2761,초상화
2762,초순
2763,초여름
2764,초원
2765,초저녁
2766,초점
2767,초청
2768,초청장
2769,초콜릿
2770,촛불
2771,총
2772,총각
2773,총리
2774,총장
2775,촬영
2776,최고
2777,최고급
2778,최근
2779,최대
2780,최대한
2781,최상
2782,최선
2783,최소
2784,최소한
2785,최신
2786,최악
2787,최저
2788,최종
2789,최초
2790,최후
2791,추가
2792,추석
2793,추억
2794,추위
2795,추진
2796,추천
2797,추측
2798,축구
2799,축구공
2800,축구장
2801,축소
2802,축제
2803,축하
2804,출구
2805,출국
2806,출근
2807,출발
2808,출발점
2809,출산
2810,출신
2811,출연
2812,출입
2813,출입국
2814,출입문
2815,출장
2816,출퇴근
2817,출판
2818,출판사
2819,춤
2820,충격
2821,충격적
2822,충고
2823,충돌
2824,취미
2825,취소
2826,취업
2827,취재
2828,취직
2829,취향
2830,층
2831,치과
2832,치료
2833,치료법
2834,치마
2835,치아
2836,치약
2837,치즈
2838,친구
2839,친절
2840,친정
2841,친척
2842,칠월
2843,칠판
2844,침
2845,침대
2846,침묵
2847,침실
2848,칫솔
2849,칭찬
2850,카드
2851,카레
2852,카메라
2853,카운터
2854,카페
2855,칸
2856,칼
2857,칼국수
2858,캐릭터
2859,캠퍼스
2860,캠페인
2861,커튼
2862,커피
2863,컨디션
2864,컬러
2865,컴퓨터
2866,컵
2867,케첩
2868,코
2869,코끝
2870,코끼리
2871,코너
2872,코드
2873,코미디
2874,코스
2875,코스모스
2876,코치
2877,코트
2878,코피
2879,콘서트
2880,콜라
2881,콤플렉스
2882,콩
2883,콩나물
2884,쾌감
2885,쿠데타
2886,크기
2887,크리스마스
2888,크림
2889,큰길
2890,큰딸
2891,큰소리
2892,큰아들
2893,큰아버지
2894,큰어머니
2895,큰일
2896,큰절
2897,클래식
2898,클럽
2899,키
2900,키스
2901,타락
2902,타입
2903,타자기
2904,탁구
2905,탁자
2906,탄생
2907,탑
2908,탓
2909,태권도
2910,태도
2911,태아
2912,태양
2913,태풍
2914,택시
2915,탤런트
2916,터
2917,터널
2918,터미널
2919,턱
2920,털
2921,테니스
2922,테러
2923,테스트
2924,테이블
2925,테이프
2926,텍스트
2927,텔레비전
2928,토끼
2929,토대
2930,토론
2931,토론자
2932,토론회
2933,토마토
2934,토요일
2935,통
2936,통계
2937,통과
2938,통로
2939,통신
2940,통역
2941,통일
2942,통장
2943,통제
2944,통증
2945,통합
2946,통화
2947,퇴근
2948,퇴원
2949,퇴직금
2950,투자
2951,투표
2952,튀김
2953,트럭
2954,특급
2955,특별
2956,특성
2957,특수
2958,특수성
2959,특징
2960,틀
2961,틈
2962,티브이
2963,티셔츠
2964,팀
2965,파
2966,파도
2967,파란색
2968,파리
2969,파일
2970,파출소
2971,파티
2972,판
2973,판결
2974,판단
2975,판매
2976,판사
2977,팔
2978,팔월
2979,팝송
2980,패션
2981,팩
2982,팩스
2983,팩시밀리
2984,팬
2985,팬티
2986,페인트
2987,편견
2988,편의
2989,편의점
2990,편지
2991,평
2992,평가
2993,평균
2994,평상시
2995,평생
2996,평소
2997,평일
2998,평화
2999,폐지
3000,포도
3001,포도주
3002,포스터
3003,포인트
3004,포장
3005,포장마차
3006,포크
3007,포함
3008,폭
3009,폭력
3010,표
3011,표면
3012,표시
3013,표정
3014,표준
3015,표현
3016,풀
3017,품
3018,품목
3019,품질
3020,풍경
3021,풍속
3022,풍습
3023,프로
3024,프로그램
3025,프린터
3026,플라스틱
3027,피
3028,피곤
3029,피디
3030,피로
3031,피망
3032,피부
3033,피시
3034,피아노
3035,피자
3036,피해
3037,피해자
3038,필름
3039,필수
3040,필수적
3041,필연적
3042,필요
3043,필요성
3044,필자
3045,필통
3046,핑계
3047,하
3048,하나
3049,하나님
3050,하나하나
3051,하느님
3052,하늘
3053,하드웨어
3054,하루
3055,하룻밤
3056,하반기
3057,하숙집
3058,하순
3059,하얀색
3060,하천
3061,하품
3062,학과
3063,학교
3064,학교생활
3065,학급
3066,학기
3067,학년
3068,학력
3069,학번
3070,학부모
3071,학비
3072,학생
3073,학생증
3074,학술
3075,학습
3076,학용품
3077,학원
3078,학위
3079,학자
3080,학점
3081,한
3082,한가운데
3083,한겨울
3084,한계
3085,한구석
3086,한국말
3087,한국어
3088,한국적
3089,한글
3090,한글날
3091,한낮
3092,한눈
3093,한동안
3094,한때
3095,한마디
3096,한문
3097,한밤중
3098,한번
3099,한복
3100,한순간
3101,한숨
3102,한식
3103,한여름
3104,한자
3105,한잔
3106,한쪽
3107,한참
3108,한편
3109,한평생
3110,할머니
3111,할아버지
3112,할인
3113,합격
3114,합리적
3115,항공
3116,항공기
3117,항구
3118,항의
3119,해
3120,해결
3121,해군
3122,해답
3123,해당
3124,해물
3125,해석
3126,해설
3127,해소
3128,해수욕장
3129,해안
3130,해외
3131,해외여행
3132,핵
3133,핵심
3134,핸드백
3135,핸드폰
3136,햄
3137,햄버거
3138,햇볕
3139,햇빛
3140,햇살
3141,행동
3142,행복
3143,행사
3144,행운
3145,행위
3146,향
3147,향기
3148,향상
3149,향수
3150,허가
3151,허락
3152,허리
3153,허용
3154,헬기
3155,혀
3156,현관
3157,현관문
3158,현금
3159,현대
3160,현대인
3161,현대적
3162,현상
3163,현실
3164,현실적
3165,현장
3166,현재
3167,현지
3168,혈액
3169,협력
3170,형
3171,형님
3172,형부
3173,형사
3174,형성
3175,형수
3176,형식
3177,형식적
3178,형제
3179,형태
3180,형편
3181,혜택
3182,호기심
3183,호남
3184,호랑이
3185,호박
3186,호수
3187,호실
3188,호주머니
3189,호텔
3190,호흡
3191,혼자
3192,혼잣말
3193,홈페이지
3194,홍보
3195,홍수
3196,홍차
3197,화
3198,화가
3199,화면
3200,화분
3201,화살
3202,화요일
3203,화장
3204,화장실
3205,화장지
3206,화장품
3207,화재
3208,화제
3209,화학
3210,확보
3211,확신
3212,확인
3213,확장
3214,확정
3215,환갑
3216,환경
3217,환경오염
3218,환영
3219,환율
3220,환자
3221,활기
3222,활동
3223,활용
3224,회견
3225,회관
3226,회복
3227,회사
3228,회색
3229,회원
3230,회의
3231,회장
3232,회전
3233,회화
3234,횟수
3235,횡단보도
3236,효과
3237,효과적
3238,효도
3239,효율적
3240,효자
3241,후
3242,후기
3243,후반
3244,후배
3245,후보
3246,후춧가루
3247,후회
3248,훈련
3249,휴가
3250,휴식
3251,휴일
3252,휴지
3253,휴지통
3254,흉내
3255,흐름
3256,흑백
3257,흑인
3258,흔적
3259,흙
3260,흥미
3261,흥분
3262,희곡
3263,희망
3264,희생
3265,흰색
3266,힘
